id,title,create_date,likes_count,reposts_count,tracks_count,total_playtime,tags,url
,Kpop,13 August 2015,169,7,250,14:14:11,kpop,https://soundcloud.com/user847834139/sets/kpop
1247395627,Kpop,17 August 2021,16,0,488,34:45:47,,https://soundcloud.com/violet-infinix/sets/kpop
,Kpop,15 April 2017,132,13,274,18:06:24,,https://soundcloud.com/atelyn457/sets/kpop
,Kpop,18 October 2021,2,0,269,17:51:59,,https://soundcloud.com/samia-de-a-silva/sets/kpop
,kpop,15 August 2019,30,0,480,31:49:59,,https://soundcloud.com/dina-fafo/sets/kpop
,kpop,9 February 2018,76,6,421,34:30:18,,https://soundcloud.com/jojo-sweet-210529844/sets/kpop
1268222326,KPOP,6 June 2021,7,0,496,32:00:05,,https://soundcloud.com/user-985388038/sets/kpop
1253912461,Kpop,30 July 2021,10,0,433,25:19:53,,https://soundcloud.com/sama-sk-daoud/sets/kpop
929350390,kpop,21 November 2019,40,3,447,45:44:06,,https://soundcloud.com/user-741677691/sets/kpop
1152826654,Kpop,28 October 2020,13,1,495,58:35:56,,https://soundcloud.com/kaetly-rojas/sets/kpop
229247704,Kpop,11 July 2016,75,7,217,12:49:12,,https://soundcloud.com/diana-tran-22/sets/kpop
167143732,kpop,20 November 2015,57,8,382,23:39:28,,https://soundcloud.com/natalia-bravo-echevarr-a/sets/kpop
1288806568,Kpop,19 July 2021,9,0,305,18:11:06,,https://soundcloud.com/aadya-gupta-239293608/sets/kpop
1334719249,Kpop,21 October 2021,1,0,115,7:25:21,,https://soundcloud.com/user-330993797/sets/kpop-1
,Kpop,1 August 2021,3,1,437,26:03:52,,https://soundcloud.com/catharina-zwickl-981480276/sets/kpop
580374960,Kpop,19 October 2018,26,3,392,29:00:31,,https://soundcloud.com/user-853571973/sets/kpop
,Kpop,23 March 2018,12,2,403,33:56:50,,https://soundcloud.com/user-659325332/sets/kpop
,kpop,17 June 2019,15,0,498,28:57:20,,https://soundcloud.com/harleygal-1/sets/kpop
360344103,Kpop,24 October 2017,32,2,390,28:26:51,,https://soundcloud.com/user-20056449/sets/kpop
671754468,Kpop,27 December 2018,36,4,370,29:16:20,,https://soundcloud.com/user-846406875/sets/kpop
328931811,Kpop,8 June 2017,9,0,489,32:52:49,,https://soundcloud.com/hindranceflyer/sets/kpop
509862660,kpop,1 May 2018,25,1,500,44:49:56,,https://soundcloud.com/geovana-santos-415554529/sets/kpop
89148312,kpop,14 March 2015,40,6,415,40:32:32,,https://soundcloud.com/tea-torrez/sets/kpop
255333242,kpop,1 September 2016,20,4,398,25:25:06,,https://soundcloud.com/viet4life/sets/kpop-1
,kpop,21 August 2018,6,1,488,34:34:10,,https://soundcloud.com/maggie-liang-904412776/sets/kpop
282685307,Kpop,12 December 2016,13,1,363,30:42:31,,https://soundcloud.com/woozi_saur/sets/kpop
349004894,KPOP ✌,30 August 2017,107,9,426,31:46:03,,https://soundcloud.com/user-785742821/sets/kpop
1029903388,kpop,11 April 2020,1,0,500,42:52:37,,https://soundcloud.com/user-664390482/sets/kpop
,kpop,8 March 2018,1,0,492,36:00:52,,https://soundcloud.com/akari-dreemurr/sets/kpop
178002044,kpop,23 December 2015,27,0,486,33:05:04,,https://soundcloud.com/user-147960723/sets/kpop
819707187,kpop,6 July 2019,66,2,439,38:05:28,,https://soundcloud.com/camillelfre/sets/kpop
,KPOP,7 October 2020,4,0,500,59:39:48,,https://soundcloud.com/user293471365/sets/kpop
441280290,Kpop,6 February 2018,24,1,418,37:30:21,,https://soundcloud.com/user-209367609/sets/kpop
380154338,Hip Hop Supreme,21 November 2017,178951,9804,27,1:03:11,,https://soundcloud.com/hiphopsupreme/sets/hip-hop-supreme
,Lowfi hip hop chills,10 March 2017,204033,20723,136,8:08:01,"Lofi Hip Hop, lofi, Hip Hop, chill, relax, study, sleep, vibe, beats, homework, drive, work",https://soundcloud.com/nuedenk/sets/lowfi-hip-hop-chills
,Hiphop,18 July 2013,359,48,446,46:27:18,,https://soundcloud.com/davide-gisondi/sets/hiphop
,hiphop,23 March 2019,98,6,495,26:33:13,,https://soundcloud.com/user-342213246/sets/hiphop
1011578140,hiphop,14 March 2020,30,3,395,20:11:33,,https://soundcloud.com/claire-bosley-373642793/sets/hiphop
588751263,jazz hiphop,24 August 2018,15970,2690,3,2:41:55,,https://soundcloud.com/realpcysc/sets/jazz-hiphop
,Workout- Rap/ Hip Hop,30 April 2015,77487,3671,13,50:46,"hip, hop, hiphop, rap, workout, gym, pump",https://soundcloud.com/walia-harsimron/sets/workout-rap
1035158836,hiphop,19 April 2020,8,3,321,16:03:25,,https://soundcloud.com/user-34569444/sets/hiphop
652398525,Hip hop,27 November 2018,558,31,26,58:37,,https://soundcloud.com/user-47373890/sets/hip-hop
136402365,Rap/Hip-Hop Workout Playlist,20 August 2015,74562,4584,80,5:01:32,"Rap, Workout, hiphop, rap, hardcore, trap, playlist, Fitness, Lifting, Gains, Bro, Zyzz, legacy",https://soundcloud.com/corbix/sets/rap-hip-hop-workout-playlist
998509852,Hip Hop,24 February 2020,64,6,59,2:27:12,,https://soundcloud.com/llennvn/sets/hip-hop
1173400477,HIPHOP,9 December 2020,12,2,429,20:00:30,"Hip-hop & Rap, Till You Drop, Hiphop, Trap, Urban, Oldschool Hiphop",https://soundcloud.com/tillyoudrop/sets/hiphop-6
34409998,Took Her To The O + New Hip-hop & Rap,3 September 2016,86831,10267,13,21:20,"Hip-hop & Rap, XXXTentacion, Lil Peep, Nicki Minaj, Lil Nas X, Old Town Road, Hip-hop Repost, Juice Wrld, Repost, NBA Youngboy, Lil Tecca, Ynw Melly, Lucid Dreams, Eternal Atake",https://soundcloud.com/hip_hop_repost/sets/new-hip-hop-took-her-to-the-o
1085100286,HIPHOP,4 July 2020,8,2,481,21:21:37,"Hip-hop & Rap, Till You Drop, Hiphop, Trap, Urban, Oldschool Hiphop",https://soundcloud.com/tillyoudrop/sets/hiphop-4
143747370,hiphop,11 September 2015,93,11,398,24:59:30,,https://soundcloud.com/user-886556144/sets/hiphop
993275683,HIPHOP,17 February 2020,20,3,473,20:42:16,"Hip-hop & Rap, Till You Drop, Hiphop, Trap, Urban",https://soundcloud.com/tillyoudrop/sets/hiphop-1
255511382,hiphop,6 November 2016,71,13,436,31:48:12,,https://soundcloud.com/01cclpez4qww/sets/hiphop
1060773706,Hiphop,29 May 2020,2,1,217,10:12:33,,https://soundcloud.com/claire-mufc-bosley/sets/hiphop
1132061113,HIPHOP,24 October 2020,4,1,476,21:40:27,"Hip-hop & Rap, Till You Drop, Hiphop, Trap, Urban, Oldschool Hiphop",https://soundcloud.com/tillyoudrop/sets/hiphop-5
807053718,HIPHOP,19 June 2019,28,2,479,20:19:04,"Hip-hop & Rap, Till You Drop, Hiphop, Trap, Urban, Oldschool Hiphop",https://soundcloud.com/tillyoudrop/sets/hiphop
1040240512,HIPHOP,17 May 2020,15,3,465,19:59:04,"Hip-hop & Rap, Till You Drop, Hiphop, Trap, Urban, Oldschool Hiphop",https://soundcloud.com/tillyoudrop/sets/hiphop-2
328623822,jazz hiphop,6 June 2017,2514,173,487,32:22:15,Hip-hop & Rap,https://soundcloud.com/user-346137520-629728024/sets/jazz-hiphop
301852625,HIPHOP,22 February 2017,85,8,513,25:53:09,,https://soundcloud.com/troy-snow-511088555/sets/hiphop
1286504998,hiphop,17 July 2021,1,0,480,24:40:19,,https://soundcloud.com/user-922765378/sets/hiphop
224208494,hiphop,12 May 2016,17,1,289,17:06:42,,https://soundcloud.com/jonniboi/sets/hiphop
1318422187,hiphop,19 September 2021,0,0,367,21:33:17,,https://soundcloud.com/user-584861390/sets/hiphop
618942153,hiphop,8 October 2018,2,0,304,25:47:23,,https://soundcloud.com/ghea-firmalita/sets/hiphop
126083085,hiphop,18 July 2015,29,2,466,27:10:01,"Hip Hop, Rap",https://soundcloud.com/sugarkane-2/sets/hiphop
192116148,Hiphop,16 July 2017,33,0,498,30:38:41,"Hip Hop, Rap, Mixtape, rap us, rap, fr",https://soundcloud.com/adle94/sets/hiphop
157770877,Hiphop,12 July 2016,2,0,460,29:47:27,,https://soundcloud.com/user313136504/sets/hiphop
,hiphop,23 April 2015,13,1,495,37:18:14,LofiHipHop,https://soundcloud.com/japvn/sets/ripjdilla
266961619,hiphop,13 October 2016,2,0,468,29:57:57,,https://soundcloud.com/uihwan-sin/sets/hiphop
,Hip hop,29 March 2013,981,219,379,24:21:04,,https://soundcloud.com/vanny4002/sets/hip-hop
,hiphop,24 June 2015,4,1,482,50:15:57,,https://soundcloud.com/kimgahuyn/sets/hiphop
,Hiphop,24 April 2021,1,0,488,25:37:54,,https://soundcloud.com/bassaaaa/sets/hiphop
209079494,hiphop,25 March 2016,45,5,474,27:32:05,,https://soundcloud.com/sarahsls/sets/hiphop
207438591,anime???,20 March 2016,2921,196,56,3:42:56,,https://soundcloud.com/fsidc8sp5tk2/sets/anime
1279970227,anime,5 October 2021,15,0,499,30:03:38,,https://soundcloud.com/user-300169857/sets/anime
319169358,Anime,29 April 2017,639,44,449,27:02:34,"Electronic, Anime, music, Electro, dubstep, pop, Instrumental, epic, theme, soundtrack",https://soundcloud.com/anime-really-slow-motion/sets/anime-beats-everything
,anime,5 January 2017,142,10,455,28:42:52,,https://soundcloud.com/gerome-robinson-99232389/sets/anime
1106894089,Animé,13 August 2021,7,1,463,31:27:48,,https://soundcloud.com/david-allgaier-2316902/sets/anime
436121730,anime,30 January 2018,356,20,459,19:38:22,,https://soundcloud.com/alan-perkins-683656756/sets/anime-1
,anime,9 January 2019,76,1,480,31:25:57,,https://soundcloud.com/user-738027879/sets/anime-1
,Anime,11 August 2016,194,14,436,27:21:59,,https://soundcloud.com/brianna-finley-517905520/sets/anime
1339258090,anime,30 October 2021 21:03,0,0,29,1:41:45,,https://soundcloud.com/user-541223041/sets/anime
1093171984,anime,16 July 2020,16,0,491,31:47:59,,https://soundcloud.com/lilla-georgieva/sets/anime
307213633,anime,14 March 2017,154,14,410,20:45:00,,https://soundcloud.com/user-855833255/sets/anime
837092027,Anime,31 July 2019,2,0,493,27:47:44,,https://soundcloud.com/dillion-castleberry/sets/anime
218846173,anime,24 April 2016,105,6,427,28:22:10,,https://soundcloud.com/gimzo-gurl/sets/anime
1137088069,Anime,19 October 2020,30,2,495,27:49:23,"Anime, Anime",https://soundcloud.com/pandapandaru/sets/anime
1333634488,Anime,19 October 2021,0,0,1,5:59,,https://soundcloud.com/praveen-rahangdale-168020653/sets/anime
111114202,Anime,26 May 2015,85,3,266,17:18:37,,https://soundcloud.com/user313977026/sets/anime
51617554,anime,20 September 2014,148,11,456,29:30:12,,https://soundcloud.com/lydia-yim/sets/anime
35837890,Anime^^,21 May 2014,71,4,416,29:16:57,,https://soundcloud.com/animebiebz/sets/anime
870825023,Anime,16 April 2021,50,1,480,27:15:53,,https://soundcloud.com/fabrice-neza/sets/animie
261221469,anime,22 September 2016,48,3,355,22:48:13,,https://soundcloud.com/user-232131715-818186293/sets/anime
,Anime!,25 January 2017,60,6,346,19:12:26,"Anime, Utanoprincesama, Black Butler, Tokyo Ghoul, Mystic Messenger",https://soundcloud.com/user-797850089/sets/anime
674553426,Anime,14 October 2019,12,0,500,35:26:20,Anime Music,https://soundcloud.com/joseph-ferguson-228674460/sets/anime
,Anime,31 August 2015,89,4,234,13:48:44,,https://soundcloud.com/aermanii/sets/anime
,anime,1 April 2017,13,2,460,22:51:08,,https://soundcloud.com/janessa-morales-234145707/sets/anime
688430172,anime,18 January 2019,20,3,467,29:11:17,,https://soundcloud.com/christian-haas-948963984/sets/anime
429582968,Anime,23 January 2018,10,1,370,25:41:51,,https://soundcloud.com/user-888097965/sets/anime
,anime,27 April 2016,2,0,468,32:42:18,,https://soundcloud.com/victor-william-johansson-holmstroem/sets/anime
273336951,Anime,28 November 2016,31,3,387,23:38:59,,https://soundcloud.com/user605631726/sets/anime
877122439,anime,24 September 2021,3,0,312,23:42:47,,https://soundcloud.com/hung-yi-tseng-83217647/sets/anime
,Anime,20 June 2019,3,1,497,34:13:57,,https://soundcloud.com/talia-inkling/sets/anime
6116351,anime,28 May 2013,29,3,458,29:15:20,,https://soundcloud.com/alice_mikasa/sets/anime
705089511,anime,9 February 2019,13,0,499,33:07:30,,https://soundcloud.com/murasame-789860143/sets/anime
564635928,Anime,19 July 2018,4,0,499,35:20:24,,https://soundcloud.com/vivianka-soraya/sets/anime
,Anime,19 February 2017,7,0,487,34:29:21,ANIME,https://soundcloud.com/user-32210498/sets/anime
,anime,1 August 2017,36,5,439,26:32:59,,https://soundcloud.com/dante-madison-349042496/sets/anime
330675002,Anime,15 June 2017,18,1,288,19:17:02,Rock,https://soundcloud.com/gabriel-nunez-796254099/sets/anime
493475061,Anime,9 April 2018,1,0,500,22:16:42,,https://soundcloud.com/rashad-hill-852618292/sets/anime
748707828,anime,8 April 2019,2,1,468,27:55:55,,https://soundcloud.com/user-31678402/sets/anime-1
,Anime,28 November 2016,53,5,238,16:19:22,,https://soundcloud.com/tyler-87575381/sets/anime
53156936,anime,1 October 2014,1,0,428,28:43:59,"Metal, Rock, Rock 'n' Roll, Hard Rock",https://soundcloud.com/dimas-aditya-kazuto/sets/anime
159754823,anime,28 October 2015,2,0,461,24:57:03,,https://soundcloud.com/user-prince12/sets/anime
620748906,Anime,7 December 2018,20,0,457,30:14:21,,https://soundcloud.com/jenny-valadez-556310924/sets/anime
,anime,29 December 2018,3,0,477,21:22:34,,https://soundcloud.com/user-491981788/sets/anime
1162512679,Anime,15 November 2020,5,1,474,24:34:35,,https://soundcloud.com/user-853149158/sets/anime
413609408,anime,4 January 2018,4,0,428,30:25:03,Anime,https://soundcloud.com/mace-harris-700049178/sets/anime
,Anime,3 January 2016,23,0,466,24:14:37,,https://soundcloud.com/yiranis-nicole/sets/anime
,anime,12 May 2019,0,0,497,20:12:33,,https://soundcloud.com/anthony-stewart-48/sets/anime
,anime,25 March 2015,28,3,308,20:14:02,,https://soundcloud.com/smitenite/sets/anime
,anime,12 August 2015,20,0,472,29:13:59,"Soundtracks, soundtrack, anime, ost, instrumental, op, en",https://soundcloud.com/dipandjelly/sets/anime
,Anime,26 October 2014,6,2,351,23:43:02,,https://soundcloud.com/acemaison10000000/sets/anime
315321832,future bass,14 April 2017,1365,96,475,27:27:09,,https://soundcloud.com/user-227164845/sets/future-bass
1046529493,future bass,7 May 2020,20,1,492,28:02:32,,https://soundcloud.com/redsnapperbeats/sets/future-bass
189415104,Fütüre Bäss,14 May 2016,216,23,453,28:20:11,,https://soundcloud.com/d_thomp/sets/f-t-re-b-ss
168764645,FUTURE bass,10 June 2016,37,2,457,55:27:22,futurebass #chilltrap,https://soundcloud.com/jaysontheodore/sets/poocher-bass
210615675,Future Bass,30 March 2016,59,5,464,27:55:12,,https://soundcloud.com/kbrajdic10/sets/weebles-wobble-but-they-dont
308234496,FUTURE BASS,18 March 2017,153,14,464,27:32:29,,https://soundcloud.com/devon-redl/sets/future-bass
172281157,Future bass,5 December 2015,18,1,454,27:54:32,,https://soundcloud.com/gergo-egyedi/sets/future-bass
88481999,Future Bass,12 March 2015,49,2,452,27:15:38,,https://soundcloud.com/glitchghost/sets/future-bass
123980738,Future Bass,11 July 2015,49,6,437,26:06:55,"trap, future, futurebass, electronic, edm, trap, trapstyle, waveracer, pointpoint, saidthesky, sable, monstercat, caddock, lovelights, deon, colesipe, robotaki, grynpyret, cosmo, s, hyperpotions, potions, subtact, hegemon, astr, killabyte, wrld, thijs, marshmello, ramzoid, wvlf, sjaaf",https://soundcloud.com/forerunnersymphony/sets/future-bass
235251225,Future Bass,22 June 2016,66,6,483,28:24:11,,https://soundcloud.com/mayzhong/sets/future-bass
297249643,Future Bass,20 May 2017,1,0,494,32:10:07,,https://soundcloud.com/isaac-24/sets/future-bass
262035852,Future Bass,25 September 2016,29,0,471,30:54:26,"Electronic, Dubstep, Edm, FutureBass, Electronic, Trap, Flume, whethan",https://soundcloud.com/valo14x/sets/future-bass-1
155158606,Future bass,15 October 2015,18,5,490,30:37:50,,https://soundcloud.com/f-e1/sets/future-bas
215384983,Future Bass,13 April 2016,103,8,463,30:01:08,"Electronic, Dubstep, FutureBass, Future, Bass, EDM, Electronic, Chill, Feels #GoodVibes, Vibes",https://soundcloud.com/gilby93/sets/future-bass
282109049,Future bass,10 December 2016,11,1,472,30:44:12,"Electronic, Future bass, Progressive house, Heaven Trap",https://soundcloud.com/laiczny/sets/f-vo
156161079,Future / Bass,18 October 2015,34,4,456,27:01:54,,https://soundcloud.com/weej-1/sets/future-bass
543301830,Future Bass,23 July 2018,19,1,465,32:38:35,,https://soundcloud.com/ocular_ohnny/sets/future-bass
333942810,FUTURE BASS,29 June 2017,6,0,487,28:37:11,Future Bass,https://soundcloud.com/desean-fulwiley/sets/future-bass-1
,Future/Bass,20 December 2016,8,0,430,25:29:27,,https://soundcloud.com/marshall-daines/sets/bass-house
1329582865,Future Bass,11 October 2021,0,0,178,10:08:16,,https://soundcloud.com/computerkim/sets/future-bass
194175042,Future Bass,8 February 2016,32,1,476,28:37:54,"Future Bass, Future, Chill Trap",https://soundcloud.com/rinos1337/sets/future
366912697,Future Bass,6 November 2017,1,0,445,30:22:53,"Electronic, Dubstep, futurebass",https://soundcloud.com/zaydpharaoh/sets/future-bass
122263533,FutureBass,5 July 2015,92,9,440,25:46:53,"Future, future bass, chill, chillstep, future, electronic",https://soundcloud.com/chris-eredia/sets/futurebass
233678754,Future Bass,21 June 2016,13,0,431,39:05:24,,https://soundcloud.com/s3nbad/sets/future-bass
616112949,Future bass,20 November 2018,7,0,474,26:36:34,,https://soundcloud.com/nathan-olssen/sets/future-bass
626591145,Future bass,20 October 2018,3,0,461,25:14:08,,https://soundcloud.com/fabian-huetter-258189580/sets/future-bass
336132406,future bass,27 August 2018,2,0,493,37:04:41,,https://soundcloud.com/jehovahmusic/sets/future-bass
195349042,Future Bass,12 February 2016,2,0,436,25:39:02,,https://soundcloud.com/judge-xiong/sets/future-bass
199467297,Future Bass,7 March 2017,11,1,387,22:35:32,"Future Bass, Future, Bass, FutureBass, EDM",https://soundcloud.com/vduchao/sets/future-bass
163250102,Future bass,8 November 2015,8,0,414,25:33:11,,https://soundcloud.com/o4thix/sets/future-bass
134312553,future bass,14 August 2015,0,0,455,34:45:06,,https://soundcloud.com/nidge20/sets/future-bass
320352381,Future Bass,4 May 2017,6,0,489,28:39:00,,https://soundcloud.com/adorablue/sets/aesthetic-future-tunes
261127338,Future Bass,22 September 2016,3,0,465,61:28:26,,https://soundcloud.com/will-pamplin/sets/future-bass
296693445,future bass,5 May 2017,6,1,418,26:03:47,"Electronic, Dubstep",https://soundcloud.com/vicsteezy/sets/future
149602693,future bass,29 September 2015,27,4,395,24:00:16,,https://soundcloud.com/jfennessey/sets/future-bass
225142637,Future Bass,15 May 2016,3,0,434,25:51:23,,https://soundcloud.com/zak7smith/sets/future-bass-1
63180037,Future Bass,9 December 2014,10,0,413,24:09:34,,https://soundcloud.com/williameagan/sets/future-bass
271170555,FUTURE BASS,29 October 2016,5,0,441,28:51:50,,https://soundcloud.com/adam-acosta-1/sets/future-bass
70594610,FUTURE BASS,9 January 2015,1,0,432,25:52:34,"Electronic, Dance, Future, Bass",https://soundcloud.com/shannondixon1/sets/future-fire
67323760,Future Bass,27 December 2014,21,3,401,24:27:21,Future,https://soundcloud.com/jonathan-fritzlen/sets/future-bass
304040443,Future Bass,2 March 2017,16,5,441,29:28:39,"Future Bass, Future Bass, Future Trap, FutureBass, Best Future Bass, Best Trap",https://soundcloud.com/lleuu/sets/aquela-playlist-feels-future
363829695,Future Bass,6 November 2017,13,3,390,22:38:49,,https://soundcloud.com/jenui/sets/future-bass
1138944379,Future Bass,3 October 2020,1,0,500,27:39:19,,https://soundcloud.com/caelanlukas/sets/future-bass
918241816,Future Bass,8 November 2019,1,0,419,25:53:39,"Dance & EDM, futurebass, edm, electronic, chill",https://soundcloud.com/ian-freestone-705946839/sets/future-bass-1
223244017,Future Bass,15 June 2016,1,0,383,21:50:33,"Future, Trap",https://soundcloud.com/starless-skyline/sets/future-bass
189517171,Future Bass,26 January 2016,1,0,412,25:06:45,"Future Bass, Electronic",https://soundcloud.com/perfectkaoz/sets/future-bass
108942800,Future Bass,19 May 2015,13,0,340,24:44:52,"Future Bass, Future, bass, garage, trap, futurebass, futurehouse",https://soundcloud.com/b-e-a-t-n-i-q/sets/stephen-is-inspired
298625749,future bass,9 February 2017,3,0,381,22:12:04,"future bass, chill trap, chillout, chillstep",https://soundcloud.com/deglutition/sets/future-bass
240188160,Future Bass,10 July 2016,4,0,386,22:45:46,,https://soundcloud.com/ltx-mhg/sets/future-bass
225482306,Future Bass,16 May 2016,6,0,397,24:02:36,,https://soundcloud.com/charles-kwong-1/sets/heaven-trap
1113425887,remix,19 August 2020,78,1,1,5:07,,https://soundcloud.com/mohammed-azizi-339261080/sets/remix
277057037,remix,20 November 2016,29,0,6,1:39:26,,https://soundcloud.com/aree-santiago-munes/sets/remix
314381103,Remix,10 April 2017,273,31,14,1:08:18,,https://soundcloud.com/braxe1/sets/remix
143281199,Remix,5 August 2016,452,25,33,2:03:58,,https://soundcloud.com/ubberaco/sets/remix
,remix,26 February 2016,696,18,782,28:13:07,,https://soundcloud.com/m-nica-araujo-439665067/sets/remix
,REMIX,1 September 2021,8,0,500,32:21:42,,https://soundcloud.com/michael-modestino/sets/remix
585269700,Remix,5 December 2018,15,0,445,55:59:48,,https://soundcloud.com/user-186709978/sets/remix
420621341,remix,9 March 2021,0,0,500,36:06:42,,https://soundcloud.com/boody-osman-369465164/sets/remix
,Remix,20 January 2017,87,2,772,33:37:13,,https://soundcloud.com/emma-lee-712927546/sets/remix
1319179807,remix,20 September 2021,2,0,372,20:10:41,,https://soundcloud.com/user-913035446/sets/remix
1319180593,remix,20 September 2021,1,0,344,18:22:41,,https://soundcloud.com/user-913035446/sets/remix-1
214767053,remix,11 April 2016,11,0,3,6:28,,https://soundcloud.com/user553170443/sets/remix
888909613,remix,8 October 2019,3,0,13,47:19,,https://soundcloud.com/user-466866142/sets/remix-1
30941570,Remix,17 April 2014,83,4,425,65:48:07,,https://soundcloud.com/alvian-oktamiawan/sets/remix
271249227,remix,29 October 2016,8,1,370,106:08:19,,https://soundcloud.com/balagu-hoang/sets/remix
73451847,Remix,19 January 2015,82,4,311,19:04:41,,https://soundcloud.com/mia-harvey-6/sets/remix
357804486,remix,6 October 2017,1,1,400,34:02:25,,https://soundcloud.com/azza-alsir-173110092/sets/remix
289807895,remix,8 January 2017,8,0,397,51:14:09,,https://soundcloud.com/bambang-yodi/sets/remix
337532229,Remix,17 September 2017,19,0,101,6:09:18,,https://soundcloud.com/teagan-tonkinson/sets/remix
618737997,Remix,8 October 2018,5,0,418,37:58:37,,https://soundcloud.com/mhkamalinezhad/sets/remix
1025587969,remix,5 April 2020,3,0,205,16:25:48,,https://soundcloud.com/aldiansyah-lase/sets/remix
,Remix,27 June 2017,27,0,463,30:16:17,,https://soundcloud.com/12317/sets/remix
125367640,remix,16 July 2015,3,0,363,206:27:42,,https://soundcloud.com/josephheng178/sets/remix
745581531,Remix,5 April 2019,22,0,455,47:03:57,,https://soundcloud.com/moritz-pelzer-445901582/sets/remix
165382400,remix,14 November 2015,10,1,481,27:35:16,,https://soundcloud.com/user-732239991/sets/remix
31670732,Remix,23 April 2014,2,0,462,129:06:08,,https://soundcloud.com/bridget-cheywi/sets/remix
1162493689,Remix,14 November 2020,5,0,418,191:32:28,,https://soundcloud.com/syazwan-aliff-770214659/sets/remix
1334017387,Remix,20 October 2021,0,0,82,4:08:48,,https://soundcloud.com/rey-jay650/sets/remix-1
158483653,remix,25 October 2015,2,0,446,69:16:20,,https://soundcloud.com/user-519217985/sets/remix
,remix,16 October 2017,2,0,486,145:07:11,,https://soundcloud.com/bugoo-dan/sets/remix
320700493,Remix,5 July 2017,11,0,445,25:31:24,,https://soundcloud.com/daniel-nassar-1/sets/remix
,remix,11 June 2014,11,2,363,27:31:16,"Electronic, Dubstep, House, Electro House",https://soundcloud.com/marphing-loh/sets/remix
388761743,remix,3 December 2017,10,1,150,145:35:00,,https://soundcloud.com/le-trung-hieu-9/sets/remix
,Remix,13 December 2016,0,0,492,32:08:50,,https://soundcloud.com/elisheva-kranzler/sets/remix
368139142,remix,6 November 2017,1,0,392,30:30:23,,https://soundcloud.com/kaleem-khan-81/sets/remix
403097057,Remix,21 December 2017,2,0,488,45:54:54,,https://soundcloud.com/hanz-alex/sets/remix
,remix,13 April 2016,37,1,466,38:57:54,,https://soundcloud.com/bianca-castro-51/sets/remix
,Remix,11 March 2018,3,2,468,40:42:28,,https://soundcloud.com/user713498318/sets/remix
289795270,Remix,7 January 2017,4,0,468,50:04:27,,https://soundcloud.com/skan-dols/sets/remix
187485641,remix,20 January 2016,6,0,483,66:04:34,"Electronic, Dubstep, House, Moombahton, Electro House, Trap",https://soundcloud.com/james-han-196712250/sets/remix
,remix,17 April 2018,1,0,431,32:39:29,,https://soundcloud.com/cr7-amir/sets/remix
720647277,Remix,30 July 2021,1,0,469,200:52:36,,https://soundcloud.com/olivia-meehan/sets/remix
,remix,11 July 2015,2,0,405,24:23:26,,https://soundcloud.com/laura-linkous/sets/remix
,remix,27 April 2019,6,0,467,49:41:20,,https://soundcloud.com/golden-butt-2/sets/remix
146854616,Remix,21 December 2018,4,0,471,46:00:33,,https://soundcloud.com/nainoa-chun/sets/remix
,REMIX,4 February 2020,2,0,426,32:51:15,Dance & EDM,https://soundcloud.com/user-662472686/sets/remix-playlist
974239861,remix,26 January 2020,2,0,415,24:08:19,,https://soundcloud.com/user-305209906/sets/remix
,Remix✨✌,18 August 2021,0,0,461,30:10:30,,https://soundcloud.com/nisy-rickson/sets/remix
334671843,Best of Deep House (Vol. 02),2 July 2017,182729,9854,40,2:53:02,"Dance & EDM, party, edm, study, chill, deephouse, workout",https://soundcloud.com/digitalstreams/sets/deephousehits
222968340,Edm,24 June 2016,2333,223,469,114:29:35,,https://soundcloud.com/courtney-mccann/sets/edm
,Best of House Music (Vol. 01),22 February 2015,89783,5225,40,2:58:25,"Dance & EDM, edm, deephouse, party, chill, workout, study",https://soundcloud.com/digitalstreams/sets/ilovehouse
158888399,Best of Saxxy House (2021),26 October 2015,76872,4201,36,2:35:36,"chill, chill, workout, study, sleep, Relax, party",https://soundcloud.com/digitalstreams/sets/saxxyhouse
341233920,T-4 Techno,29 July 2017,76637,3463,37,3:36:31,"Dance & EDM, party, Edm, study, workout, chill, Techno",https://soundcloud.com/digitalstreams/sets/techno
,Best Progessive House (All-Time),30 August 2019,47321,1845,50,3:32:08,"Dance & EDM, workout, party, Chill, study, edm",https://soundcloud.com/digitalstreams/sets/top20
189453650,Best of Tech House (2021),26 January 2016,54734,2669,40,2:26:13,"Party, workout, Chill, study, party",https://soundcloud.com/digitalstreams/sets/newmusic
1311766936,EDM,5 September 2021,8,0,499,89:29:57,,https://soundcloud.com/felix-flores-31/sets/edm
,edm,7 November 2018,98,9,478,35:20:39,"Electronic, Dubstep, House, Moombahton, Electro House",https://soundcloud.com/cris-ayala-1/sets/edm-1
210504314,edm,1 February 2017,216,17,982,42:53:47,,https://soundcloud.com/rebecca-darlin/sets/edm
67988329,EDM,30 December 2014,185,41,792,29:30:26,,https://soundcloud.com/bieledm/sets/edm
9193144,EDM,19 August 2013,103,6,762,56:57:09,,https://soundcloud.com/de_woods/sets/house
,EDM,7 November 2016,64,6,467,37:54:00,"Electronic, Electro, House, Electro House",https://soundcloud.com/ing-774029554/sets/edm
197848332,EDM ??,20 February 2016,51,5,453,28:22:43,"Dance & EDM, Trap, Edm, Bass, Future, Trip-Hop",https://soundcloud.com/user-597797232/sets/edm
